<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2009.06.19	1.39080	1.40112	1.38822	1.39372	72656	0	20
2009.06.21	1.39487	1.39491	1.39237	1.39351	2081	0	20
2009.06.22	1.39353	1.39353	1.38264	1.38488	84837	0	20
2009.06.23	1.38489	1.41074	1.38284	1.40692	97956	0	20
2009.06.24	1.40691	1.41375	1.38888	1.39413	97849	0	20
2009.06.25	1.39418	1.40127	1.38891	1.40098	77051	0	20
2009.06.26	1.40100	1.41173	1.40091	1.40551	77884	0	20
2009.06.28	1.40616	1.40762	1.40446	1.40695	1595	0	20
2009.06.29	1.40692	1.41121	1.39825	1.40980	75724	0	20
2009.06.30	1.40979	1.41513	1.40009	1.40401	85142	0	20
2009.07.01	1.40400	1.41965	1.40009	1.41452	78126	0	20
2009.07.02	1.41451	1.41476	1.39273	1.39616	90033	0	20
2009.07.03	1.39617	1.40274	1.39510	1.39797	44499	0	20
2009.07.05	1.39551	1.39686	1.39528	1.39609	1978	0	20
2009.07.06	1.39604	1.39977	1.38760	1.39920	71571	0	20
2009.07.07	1.39922	1.40498	1.38879	1.38970	82928	0	20
2009.07.08	1.38972	1.39376	1.38323	1.38616	82224	0	20
2009.07.09	1.38618	1.40715	1.38588	1.40099	81083	0	20
2009.07.10	1.40097	1.40127	1.38778	1.39353	74850	0	20
2009.07.12	1.39461	1.39757	1.39460	1.39728	2016	0	20
2009.07.13	1.39729	1.40046	1.38966	1.40039	84239	0	20
2009.07.14	1.40034	1.40141	1.39109	1.39792	61657	0	20
2009.07.15	1.39791	1.41338	1.39681	1.40928	74935	0	20
2009.07.16	1.40928	1.41652	1.40557	1.41312	84123	0	20
2009.07.17	1.41310	1.41467	1.40629	1.41008	75430	0	20
2009.07.19	1.41162	1.41371	1.41090	1.41354	2271	0	20
2009.07.20	1.41354	1.42479	1.41269	1.42102	79147	0	20
2009.07.21	1.42103	1.42767	1.41634	1.41970	79480	0	20
2009.07.22	1.41969	1.42568	1.41556	1.42028	77270	0	20
2009.07.23	1.42027	1.42907	1.41190	1.41616	86905	0	20
2009.07.24	1.41618	1.42527	1.41348	1.42016	69399	0	20
2009.07.26	1.42297	1.42300	1.41878	1.41932	2066	0	20
2009.07.27	1.41931	1.42969	1.41712	1.42448	64461	0	20
2009.07.28	1.42447	1.43036	1.41303	1.41452	74777	0	20
2009.07.29	1.41458	1.41940	1.40072	1.40144	81871	0	20
2009.07.30	1.40146	1.40946	1.40139	1.40838	73838	0	20
2009.07.31	1.40832	1.42780	1.40782	1.42561	71863	0	20
2009.08.02	1.42703	1.43080	1.42422	1.42867	3441	0	20
2009.08.03	1.42866	1.44435	1.42064	1.44082	76739	0	20
2009.08.04	1.44083	1.44308	1.43670	1.44145	74884	0	20
2009.08.05	1.44150	1.44465	1.43559	1.44091	69483	0	20
2009.08.06	1.44095	1.44309	1.43291	1.43702	66723	0	20
2009.08.07	1.43705	1.44118	1.41537	1.41825	54213	0	20
2009.08.09	1.41810	1.41977	1.41782	1.41921	1525	0	20
2009.08.10	1.41925	1.42184	1.41041	1.41292	47778	0	20
2009.08.11	1.41289	1.41850	1.41097	1.41503	63679	0	20
2009.08.12	1.41502	1.42463	1.40861	1.42158	80221	0	20
2009.08.13	1.42157	1.43267	1.42087	1.42731	73644	0	20
2009.08.14	1.42734	1.43060	1.41599	1.42022	66641	0	20
2009.08.16	1.41879	1.41942	1.41658	1.41661	2203	0	20
2009.08.17	1.41659	1.41700	1.40454	1.41062	75274	0	20
2009.08.18	1.41063	1.41716	1.40693	1.41656	72713	0	20
2009.08.19	1.41659	1.42661	1.40841	1.42486	76373	0	20
2009.08.20	1.42485	1.42738	1.42005	1.42538	63068	0	20
2009.08.21	1.42536	1.43751	1.42081	1.43249	57418	0	20
2009.08.23	1.43437	1.43480	1.43301	1.43390	2239	0	20
2009.08.24	1.43391	1.43585	1.42806	1.42917	52745	0	20
2009.08.25	1.42920	1.43616	1.42526	1.42827	57259	0	20
2009.08.26	1.42825	1.43500	1.42065	1.42362	57403	0	20
2009.08.27	1.42361	1.44049	1.42192	1.43693	58547	0	20
2009.08.28	1.43692	1.43880	1.42811	1.43022	51278	0	20
2009.08.30	1.43076	1.43094	1.42819	1.43026	2428	0	20
2009.08.31	1.43029	1.43668	1.42559	1.43350	42311	0	20
2009.09.01	1.43350	1.43760	1.41770	1.42080	53079	0	20
2009.09.02	1.42080	1.42930	1.41890	1.42720	51004	0	20
2009.09.03	1.42720	1.43470	1.42360	1.42550	47020	0	20
2009.09.04	1.42540	1.43260	1.41910	1.42950	42346	0	20
2009.09.06	1.43050	1.43200	1.43020	1.43200	1842	0	20
2009.09.07	1.43200	1.43580	1.43170	1.43320	32564	0	20
2009.09.08	1.43330	1.45330	1.43280	1.45010	53106	0	20
2009.09.09	1.45000	1.45990	1.44660	1.45480	29850	0	20
2009.09.10	1.45490	1.46120	1.45020	1.45800	10208	0	20
2009.09.11	1.45790	1.46330	1.45530	1.45700	9649	0	20
2009.09.13	1.45970	1.45975	1.45712	1.45762	2059	0	17
2009.09.14	1.45760	1.46511	1.45154	1.46394	51514	0	8
2009.09.15	1.46392	1.46847	1.45611	1.46698	51279	0	8
2009.09.16	1.46697	1.47361	1.46412	1.47081	53132	0	7
2009.09.17	1.47075	1.47652	1.46879	1.47312	50195	0	8
2009.09.18	1.47310	1.47369	1.46471	1.47106	45540	0	9
2009.09.20	1.46953	1.47087	1.46837	1.47023	1511	0	16
2009.09.21	1.47028	1.47125	1.46110	1.46824	44787	0	9
2009.09.22	1.46820	1.48412	1.46820	1.48090	47207	0	8
2009.09.23	1.48082	1.48427	1.46865	1.47273	53071	0	9
2009.09.24	1.47284	1.48016	1.46228	1.46495	58216	0	9
2009.09.25	1.46496	1.47239	1.46142	1.46881	53717	0	9
2009.09.27	1.47011	1.47193	1.46828	1.47076	4529	0	17
2009.09.28	1.47075	1.47116	1.45640	1.46211	53492	0	9
2009.09.29	1.46213	1.46452	1.45274	1.45931	57238	0	8
2009.09.30	1.45929	1.46730	1.45752	1.46533	57045	0	8
2009.10.01	1.46535	1.46676	1.45107	1.45141	55515	0	9
2009.10.02	1.45142	1.46457	1.44835	1.45740	48129	0	9
2009.10.04	1.45883	1.46117	1.45791	1.45965	2284	0	16
2009.10.05	1.45963	1.46676	1.45909	1.46563	47242	0	9
2009.10.06	1.46560	1.47609	1.46540	1.47196	51993	0	16
2009.10.07	1.47195	1.47355	1.46489	1.47126	50455	0	9
2009.10.08	1.47127	1.48150	1.47030	1.47692	53261	0	9
2009.10.09	1.47690	1.47770	1.46723	1.47300	49537	0	9
2009.10.11	1.47167	1.47403	1.47167	1.47181	2211	0	17
2009.10.12	1.47182	1.48115	1.46752	1.47891	41528	0	11
2009.10.13	1.47889	1.48737	1.47608	1.48483	53113	0	10
2009.10.14	1.48481	1.49443	1.48384	1.49309	55026	0	11
2009.10.15	1.49297	1.49656	1.48415	1.49527	55279	0	10
2009.10.16	1.49524	1.49651	1.48473	1.49035	52671	0	10
2009.10.18	1.48932	1.49179	1.48824	1.48914	2516	0	16
2009.10.19	1.48912	1.49790	1.48267	1.49670	52553	0	10
2009.10.20	1.49669	1.49931	1.48823	1.49301	53090	0	8
2009.10.21	1.49302	1.50453	1.48879	1.50126	56206	0	9
2009.10.22	1.50124	1.50425	1.49435	1.50376	54424	0	10
2009.10.23	1.50379	1.50595	1.49855	1.50072	52549	0	10
2009.10.25	1.50090	1.50106	1.49814	1.50068	3186	0	15
2009.10.26	1.50063	1.50617	1.48448	1.48676	50413	0	8
2009.10.27	1.48675	1.49262	1.47701	1.48018	59124	0	11
2009.10.28	1.48019	1.48403	1.46829	1.47011	60628	0	10
2009.10.29	1.47010	1.48585	1.46940	1.48297	54088	0	10
2009.10.30	1.48300	1.48575	1.47030	1.47185	52526	0	20
2009.11.01	1.47346	1.47433	1.47032	1.47310	5559	0	16
2009.11.02	1.47309	1.48443	1.47191	1.47970	55951	0	8
2009.11.03	1.47969	1.48055	1.46262	1.47158	59614	0	10
2009.11.04	1.47160	1.49079	1.47082	1.48385	55203	0	10
2009.11.05	1.48370	1.49160	1.48109	1.48648	54032	0	8
2009.11.06	1.48646	1.49135	1.48134	1.48462	43156	0	10
2009.11.08	1.48716	1.48969	1.48526	1.48936	3075	0	15
2009.11.09	1.48934	1.50195	1.48831	1.49876	47660	0	8
2009.11.10	1.49877	1.50194	1.49383	1.50048	52372	0	8
2009.11.11	1.50049	1.50475	1.49527	1.50095	54523	0	11
2009.11.12	1.50098	1.50152	1.48210	1.48640	59521	0	10
2009.11.13	1.48639	1.49372	1.48243	1.49019	46857	0	9
2009.11.15	1.49194	1.49654	1.49188	1.49529	3859	0	15
2009.11.16	1.49530	1.50147	1.48847	1.49796	54524	0	9
2009.11.17	1.49799	1.49847	1.48076	1.48862	62605	0	9
2009.11.18	1.48863	1.49899	1.48687	1.49470	55663	0	9
2009.11.19	1.49468	1.49496	1.48431	1.49154	61383	0	8
2009.11.20	1.49149	1.49340	1.48011	1.48614	53191	0	8
2009.11.22	1.48501	1.49077	1.48482	1.49043	3485	0	14
2009.11.23	1.48990	1.49985	1.48858	1.49462	51630	0	9
2009.11.24	1.49461	1.49882	1.48881	1.49623	55579	0	10
2009.11.25	1.49621	1.51437	1.49609	1.51253	48648	0	8
2009.11.26	1.51254	1.51380	1.49380	1.49606	50722	0	9
2009.11.27	1.49602	1.49884	1.48281	1.49869	52805	0	12
2009.11.29	1.50084	1.50121	1.49633	1.49975	4473	0	15
2009.11.30	1.49974	1.50830	1.49728	1.50099	57171	0	11
2009.12.01	1.50098	1.51164	1.49712	1.50897	49159	0	10
2009.12.02	1.50898	1.51089	1.50320	1.50775	46266	0	8
2009.12.03	1.50777	1.51399	1.50371	1.50504	47581	0	8
2009.12.04	1.50505	1.50890	1.48198	1.48560	46682	0	9
2009.12.06	1.48678	1.48946	1.48495	1.48752	3874	0	15
2009.12.07	1.48757	1.49028	1.47545	1.48549	65540	0	9
2009.12.08	1.48548	1.48662	1.46681	1.47095	73187	0	10
2009.12.09	1.47094	1.47811	1.46744	1.47410	61057	0	9
2009.12.10	1.47411	1.47589	1.46845	1.47320	49060	0	13
2009.12.11	1.47319	1.47754	1.45859	1.46138	44592	0	10
2009.12.13	1.46146	1.46397	1.46045	1.46238	3316	0	15
2009.12.14	1.46237	1.46850	1.46074	1.46516	44680	0	9
2009.12.15	1.46518	1.46579	1.45037	1.45370	41928	0	8
2009.12.16	1.45371	1.45892	1.45053	1.45226	42592	0	8
2009.12.17	1.45222	1.45239	1.43041	1.43441	51583	0	10
2009.12.18	1.43442	1.44108	1.42611	1.43352	40765	0	10
2009.12.20	1.43118	1.43487	1.43118	1.43251	2216	0	12
2009.12.21	1.43250	1.43724	1.42651	1.42907	38595	0	11
2009.12.22	1.42908	1.43311	1.42175	1.42563	38297	0	10
2009.12.23	1.42568	1.43659	1.42336	1.43349	32635	0	9
2009.12.24	1.43350	1.44173	1.43304	1.43538	19449	0	9
2009.12.27	1.43712	1.43756	1.43534	1.43594	2098	0	23
2009.12.28	1.43593	1.44127	1.43545	1.43607	25545	0	15
2009.12.29	1.43608	1.44573	1.43204	1.43235	35276	0	15
2009.12.30	1.43237	1.43600	1.42725	1.43532	34519	0	15
2009.12.31	1.43533	1.44398	1.43059	1.43306	27987	0	17
2010.01.03	1.43259	1.43336	1.42879	1.42886	3067	0	12
2010.01.04	1.42885	1.44543	1.42569	1.44183	45164	0	10
2010.01.05	1.44180	1.44830	1.43342	1.43469	46835	0	10
2010.01.06	1.43468	1.44456	1.42831	1.44235	45672	0	9
2010.01.07	1.44233	1.44259	1.42994	1.43162	43757	0	10
2010.01.08	1.43163	1.44263	1.42634	1.44085	31854	0	9
2010.01.10	1.44125	1.44945	1.44121	1.44831	4053	0	15
2010.01.11	1.44832	1.45545	1.44716	1.44877	44092	0	9
2010.01.12	1.44878	1.45448	1.44537	1.44683	46204	0	9
2010.01.13	1.44681	1.45785	1.44561	1.45313	46494	0	9
2010.01.14	1.45314	1.45547	1.44478	1.44737	43956	0	8
2010.01.15	1.44737	1.44777	1.43365	1.43857	44925	0	8
2010.01.17	1.43480	1.43748	1.43348	1.43436	2891	0	13
2010.01.18	1.43437	1.44131	1.43349	1.44008	33345	0	9
2010.01.19	1.44003	1.44111	1.42527	1.42872	49057	0	9
2010.01.20	1.42873	1.42873	1.40818	1.41183	55941	0	9
2010.01.21	1.41182	1.41415	1.40285	1.41062	59082	0	9
2010.01.22	1.41066	1.41807	1.40891	1.41363	50007	0	8
2010.01.24	1.41523	1.41724	1.41416	1.41476	2800	0	12
2010.01.25	1.41475	1.41938	1.41278	1.41653	41619	0	9
2010.01.26	1.41652	1.41784	1.40422	1.40691	53015	0	9
2010.01.27	1.40692	1.40963	1.39896	1.40037	54636	0	9
2010.01.28	1.40036	1.40518	1.39183	1.39304	53717	0	9
2010.01.29	1.39305	1.39870	1.38610	1.38611	46766	0	9
2010.01.31	1.38627	1.38870	1.38622	1.38711	2944	0	14
2010.02.01	1.38710	1.39376	1.38521	1.39252	45798	0	9
2010.02.02	1.39244	1.39757	1.38858	1.39652	43972	0	9
2010.02.03	1.39651	1.40255	1.38790	1.38811	43410	0	9
2010.02.04	1.38812	1.38966	1.37006	1.37037	46802	0	9
2010.02.05	1.37032	1.37412	1.35854	1.36776	54609	0	9
2010.02.07	1.36561	1.36664	1.36307	1.36574	3732	0	14
2010.02.08	1.36575	1.37128	1.36210	1.36525	47010	0	9
2010.02.09	1.36526	1.38380	1.36488	1.37925	54299	0	9
2010.02.10	1.37926	1.38119	1.36767	1.37678	50335	0	8
2010.02.11	1.37681	1.38000	1.35955	1.36615	48102	0	9
2010.02.12	1.36618	1.36869	1.35311	1.36309	46140	0	9
2010.02.14	1.36158	1.36303	1.36091	1.36232	2060	0	13
2010.02.15	1.36233	1.36322	1.35785	1.36052	28240	0	8
2010.02.16	1.36055	1.37785	1.36033	1.37662	46821	0	9
2010.02.17	1.37663	1.37881	1.35631	1.35743	48410	0	9
2010.02.18	1.35746	1.36537	1.34433	1.34903	54257	0	8
2010.02.19	1.34902	1.36174	1.34556	1.36116	45411	0	9
2010.02.21	1.36133	1.36441	1.36013	1.36282	2716	0	12
2010.02.22	1.36284	1.36531	1.35745	1.36022	38429	0	8
2010.02.23	1.36021	1.36913	1.34961	1.35142	48855	0	8
2010.02.24	1.35138	1.36250	1.35114	1.35114	45145	0	8
2010.02.25	1.35120	1.35702	1.34504	1.35463	50363	0	8
2010.02.26	1.35462	1.36826	1.35452	1.36310	45890	0	8
2010.02.28	1.36222	1.36496	1.36165	1.36349	3326	0	12
2010.03.01	1.36354	1.36541	1.34601	1.35378	47064	0	8
2010.03.02	1.35379	1.36521	1.34349	1.36212	50096	0	8
2010.03.03	1.36215	1.37351	1.35921	1.36930	48240	0	8
2010.03.04	1.36929	1.37117	1.35511	1.35822	45346	0	8
2010.03.05	1.35819	1.36297	1.35300	1.36198	34158	0	8
2010.03.07	1.36307	1.36661	1.36307	1.36571	2601	0	10
2010.03.08	1.36570	1.37038	1.36056	1.36203	30863	0	8
2010.03.09	1.36202	1.36347	1.35370	1.35954	34298	0	8
2010.03.10	1.35957	1.36793	1.35440	1.36299	31271	0	9
2010.03.11	1.36297	1.36887	1.36206	1.36818	30301	0	9
2010.03.12	1.36812	1.37954	1.36693	1.37678	33009	0	9
2010.03.14	1.37612	1.37746	1.37481	1.37491	1787	0	20
2010.03.15	1.37497	1.37599	1.36423	1.36693	34577	0	9
2010.03.16	1.36690	1.37825	1.36566	1.37663	37606	0	9
2010.03.17	1.37660	1.38171	1.37111	1.37232	37855	0	10
2010.03.18	1.37230	1.37282	1.35862	1.36159	39390	0	9
2010.03.19	1.36158	1.36263	1.35029	1.35301	33489	0	10
2010.03.21	1.35174	1.35328	1.35089	1.35127	1352	0	13
2010.03.22	1.35128	1.35687	1.34629	1.35462	35625	0	8
2010.03.23	1.35460	1.35622	1.34581	1.34719	41752	0	9
2010.03.24	1.34717	1.34724	1.33050	1.33352	44831	0	9
2010.03.25	1.33353	1.33861	1.32671	1.33090	42219	0	9
2010.03.26	1.33084	1.34231	1.33049	1.34075	39981	0	9
2010.03.28	1.34719	1.34768	1.34341	1.34431	2587	0	14
2010.03.29	1.34432	1.35056	1.34172	1.34892	35786	0	9
2010.03.30	1.34895	1.35367	1.33951	1.34336	36512	0	9
2010.03.31	1.34332	1.35477	1.33841	1.35256	43313	0	9
2010.04.01	1.35260	1.35904	1.34600	1.35862	38414	0	8
2010.04.02	1.35860	1.35883	1.34748	1.35030	19501	0	9
2010.04.04	1.34900	1.35014	1.34882	1.34938	1284	0	15
2010.04.05	1.34939	1.35378	1.34599	1.34662	21892	0	10
2010.04.06	1.34659	1.34662	1.33551	1.33815	37834	0	9
2010.04.07	1.33813	1.34015	1.33254	1.33301	35978	0	9
2010.04.08	1.33302	1.33829	1.32821	1.33736	38041	0	9
2010.04.09	1.33732	1.34985	1.33414	1.34984	35678	0	9
2010.04.11	1.36107	1.36764	1.36107	1.36572	4414	0	15
2010.04.12	1.36569	1.36913	1.35656	1.35858	38952	0	9
2010.04.13	1.35862	1.36267	1.35463	1.36154	40256	0	10
2010.04.14	1.36156	1.36780	1.35959	1.36567	42729	0	9
2010.04.15	1.36572	1.36665	1.35215	1.35650	41518	0	9
2010.04.16	1.35652	1.35657	1.34726	1.35017	41004	0	10
2010.04.18	1.34769	1.34972	1.34724	1.34752	2212	0	15
2010.04.19	1.34750	1.34946	1.34160	1.34882	37021	0	9
2010.04.20	1.34883	1.35222	1.34188	1.34220	36032	0	9
2010.04.21	1.34222	1.34467	1.33579	1.33872	37801	0	9
2010.04.22	1.33869	1.34208	1.32016	1.32222	44864	0	9
2010.04.23	1.32225	1.33990	1.32056	1.33811	42376	0	10
2010.04.25	1.33460	1.33754	1.33457	1.33638	1951	0	15
2010.04.26	1.33639	1.34147	1.32916	1.33936	42516	0	9
2010.04.27	1.33933	1.33943	1.31445	1.31782	51879	0	9
2010.04.28	1.31781	1.32654	1.31141	1.31967	59267	0	9
2010.04.29	1.31962	1.32777	1.31838	1.32500	47343	0	9
2010.04.30	1.32501	1.33417	1.32248	1.32936	40947	0	8
2010.05.02	1.33296	1.33326	1.33109	1.33116	2041	0	14
2010.05.03	1.33118	1.33118	1.31540	1.31942	35547	0	9
2010.05.04	1.31947	1.32131	1.29616	1.29773	49561	0	8
2010.05.05	1.29775	1.29956	1.27891	1.28156	57255	0	9
2010.05.06	1.28160	1.28557	1.25270	1.26539	76008	0	9
2010.05.07	1.26540	1.27973	1.25860	1.27518	78476	0	12
2010.05.09	1.29299	1.29312	1.28403	1.28663	6157	0	16
2010.05.10	1.28662	1.30934	1.27224	1.27368	75652	0	10
2010.05.11	1.27369	1.28022	1.26153	1.26409	66801	0	9
2010.05.12	1.26410	1.27383	1.26051	1.26455	59541	0	9
2010.05.13	1.26452	1.26834	1.25159	1.25314	49346	0	10
2010.05.14	1.25316	1.25753	1.23529	1.23566	56975	0	10
2010.05.16	1.23485	1.23712	1.23475	1.23578	1742	0	15
2010.05.17	1.23580	1.24138	1.22332	1.23824	149996	0	10
2010.05.18	1.23823	1.24437	1.21435	1.21445	74033	0	10
2010.05.19	1.21443	1.24300	1.21442	1.23840	43974	0	10
2010.05.20	1.23850	1.25969	1.22957	1.25397	47529	0	12
2010.05.21	1.25394	1.26711	1.24712	1.25712	56884	0	13
2010.05.23	1.25461	1.25622	1.25053	1.25107	2115	0	16
2010.05.24	1.25104	1.25380	1.23316	1.23382	50838	0	8
2010.05.25	1.23384	1.23877	1.21776	1.23332	52644	0	10
2010.05.26	1.23325	1.23432	1.21534	1.21825	49997	0	8
2010.05.27	1.21830	1.23937	1.21818	1.23667	58643	0	10
2010.05.28	1.23669	1.24518	1.22651	1.22720	51785	0	8
2010.05.30	1.22807	1.22921	1.22665	1.22881	2228	0	16
2010.05.31	1.22883	1.23341	1.22670	1.22704	34742	0	11
2010.06.01	1.22703	1.23487	1.21107	1.22452	66248	0	10
2010.06.02	1.22453	1.22726	1.21749	1.22509	61387	0	9
2010.06.03	1.22506	1.23252	1.21520	1.21779	55596	1237300000	8
2010.06.04	1.21780	1.22150	1.19551	1.19671	52039	0	9
2010.06.06	1.19460	1.19652	1.19238	1.19310	3303	0	15
2010.06.07	1.19307	1.19907	1.18758	1.19227	62456	0	8
2010.06.08	1.19229	1.20080	1.19022	1.19582	61813	0	9
2010.06.09	1.19583	1.20724	1.19236	1.19887	56434	0	8
2010.06.10	1.19886	1.21411	1.19565	1.21304	64670	0	8
2010.06.11	1.21303	1.21521	1.20452	1.21112	67728	0	10
2010.06.13	1.21188	1.22056	1.21155	1.22056	3730	0	14
2010.06.14	1.22055	1.22975	1.21631	1.22110	48441	0	8
2010.06.15	1.22108	1.23490	1.21679	1.23152	91262	0	8
2010.06.16	1.23156	1.23525	1.22552	1.22980	43882	0	8
2010.06.17	1.22982	1.24095	1.22422	1.23876	46225	0	9
2010.06.18	1.23871	1.24156	1.23529	1.23875	37168	0	9
2010.06.20	1.24291	1.24294	1.23989	1.24149	4023	0	15
2010.06.21	1.24148	1.24664	1.23038	1.23205	48728	0	8
2010.06.22	1.23203	1.23531	1.22521	1.22650	44934	0	8
2010.06.23	1.22662	1.23431	1.22090	1.23060	33649	0	8
2010.06.24	1.23062	1.23869	1.22614	1.23349	48411	0	8
2010.06.25	1.23347	1.23942	1.22538	1.23681	38027	0	9
2010.06.27	1.23781	1.23880	1.23682	1.23860	1449	0	12
2010.06.28	1.23859	1.23966	1.22651	1.22868	41521	0	7
2010.06.29	1.22866	1.22902	1.21495	1.21862	41297	0	9
2010.06.30	1.21867	1.23038	1.21662	1.22264	50517	0	7
2010.07.01	1.22261	1.25328	1.21930	1.25085	55457	0	8
2010.07.02	1.25088	1.26106	1.24824	1.25655	43949	0	8
2010.07.04	1.25558	1.25619	1.25436	1.25474	952	0	14
2010.07.05	1.25470	1.25572	1.25047	1.25071	24560	0	7
2010.07.06	1.25074	1.26623	1.24796	1.26221	45631	0	8
2010.07.07	1.26218	1.26630	1.25531	1.26242	43754	0	8
2010.07.08	1.26249	1.27105	1.26249	1.26895	41293	0	8
2010.07.09	1.26900	1.27218	1.26085	1.26404	33452	0	8
2010.07.11	1.26413	1.26463	1.26299	1.26383	1238	0	14
2010.07.12	1.26382	1.26442	1.25506	1.26028	35045	0	7
2010.07.13	1.26025	1.27381	1.25219	1.27193	110035	0	8
2010.07.14	1.27192	1.27768	1.26822	1.27342	39165	0	9
2010.07.15	1.27343	1.29540	1.27092	1.29184	81473	0	8
2010.07.16	1.29182	1.30063	1.28894	1.29296	41921	0	8
2010.07.18	1.29040	1.29179	1.28890	1.28890	1877	0	15
2010.07.19	1.28888	1.29908	1.28711	1.29389	36778	0	9
2010.07.20	1.29386	1.30275	1.28389	1.29048	42943	0	7
2010.07.21	1.29046	1.29123	1.27318	1.27588	43306	0	7
2010.07.22	1.27590	1.29302	1.27368	1.29111	44742	0	7
2010.07.23	1.29113	1.29642	1.27932	1.29086	43750	0	8
2010.07.25	1.28940	1.29250	1.28761	1.29230	1529	0	15
2010.07.26	1.29227	1.30046	1.28887	1.29820	39774	0	8
2010.07.27	1.29816	1.30453	1.29516	1.29874	42955	0	9
2010.07.28	1.29878	1.30412	1.29662	1.29981	42045	0	9
2010.07.29	1.29984	1.31060	1.29774	1.30661	40134	0	9
2010.07.30	1.30662	1.30930	1.29802	1.30504	40501	0	8
2010.08.01	1.30596	1.30601	1.30533	1.30589	391	0	15
2010.08.02	1.30591	1.31945	1.30552	1.31720	35703	0	8
2010.08.03	1.31714	1.32610	1.31464	1.32202	35535	0	7
2010.08.04	1.32197	1.32382	1.31308	1.31540	35440	0	8
2010.08.05	1.31542	1.32344	1.31186	1.31788	35881	0	8
2010.08.06	1.31790	1.33327	1.31573	1.32781	32826	0	6
2010.08.08	1.32880	1.32904	1.32758	1.32826	1265	0	14
2010.08.09	1.32823	1.33070	1.32111	1.32150	26710	0	7
2010.08.10	1.32152	1.32264	1.30742	1.31546	41167	0	8
2010.08.11	1.31550	1.31599	1.28299	1.28488	48107	0	8
2010.08.12	1.28492	1.29320	1.27805	1.28424	44548	0	8
2010.08.13	1.28419	1.29052	1.27494	1.27531	39698	0	8
2010.08.15	1.27650	1.27734	1.27559	1.27561	1305	0	12
2010.08.16	1.27559	1.28705	1.27336	1.28131	39177	0	8
2010.08.17	1.28130	1.29152	1.28038	1.28690	41382	0	7
2010.08.18	1.28691	1.29214	1.27923	1.27995	39201	0	7
2010.08.19	1.27987	1.29021	1.27721	1.28072	45923	0	8
2010.08.20	1.28070	1.28315	1.26634	1.27105	39033	0	8
2010.08.22	1.27050	1.27111	1.26893	1.26992	1608	0	15
2010.08.23	1.26988	1.27287	1.26236	1.26311	37463	0	7
2010.08.24	1.26309	1.27157	1.25874	1.26353	45092	0	7
2010.08.25	1.26355	1.27254	1.26090	1.26715	44337	0	8
2010.08.26	1.26712	1.27634	1.26501	1.27033	44592	0	9
2010.08.27	1.27034	1.27778	1.26810	1.27617	37350	0	5
2010.08.29	1.27641	1.27647	1.27440	1.27522	1722	0	14
2010.08.30	1.27521	1.27546	1.26585	1.26634	30556	0	8
2010.08.31	1.26632	1.27422	1.26250	1.26740	41729	0	7
2010.09.01	1.26742	1.28546	1.26630	1.27952	34414	0	6
2010.09.02	1.27950	1.28474	1.27764	1.28144	28550	0	5
2010.09.03	1.28143	1.28969	1.28082	1.28951	25257	0	5
2010.09.05	1.28934	1.28965	1.28814	1.28861	888	0	12
2010.09.06	1.28862	1.29167	1.27993	1.28185	19524	0	5
2010.09.07	1.28183	1.28184	1.26759	1.26918	33025	0	5
2010.09.08	1.26920	1.27624	1.26588	1.27270	40603	0	8
2010.09.09	1.27267	1.27654	1.26645	1.26776	37927	0	8
2010.09.10	1.26774	1.27461	1.26434	1.26784	34930	0	8
2010.09.12	1.27050	1.27608	1.27040	1.27600	2161	0	15
2010.09.13	1.27599	1.28923	1.27582	1.28627	38135	0	7
2010.09.14	1.28625	1.30324	1.28290	1.29951	44377	0	7
2010.09.15	1.29954	1.30360	1.29528	1.30105	46841	0	8
2010.09.16	1.30100	1.31160	1.29754	1.30658	42573	0	7
2010.09.17	1.30659	1.31584	1.30189	1.30487	39630	0	8
2010.09.19	1.30460	1.30510	1.30340	1.30430	1716	0	10
2010.09.20	1.30420	1.31210	1.30288	1.30622	29704	0	9
2010.09.21	1.30617	1.32895	1.30593	1.32831	43141	0	6
2010.09.22	1.32828	1.34388	1.32670	1.33930	41518	0	9
2010.09.23	1.33925	1.34130	1.32906	1.32949	44306	0	9
2010.09.24	1.32953	1.34945	1.32863	1.34919	21961	0	8
2010.09.26	1.34820	1.34942	1.34685	1.34783	1723	0	15
2010.09.27	1.34785	1.35054	1.34252	1.34279	39675	0	7
2010.09.28	1.34281	1.35945	1.33810	1.35726	48423	0	9
2010.09.29	1.35722	1.36461	1.35660	1.36243	40774	0	6
2010.09.30	1.36240	1.36825	1.35592	1.36305	56233	0	9
2010.10.01	1.36303	1.37915	1.36289	1.37900	46075	0	9
2010.10.03	1.37877	1.37888	1.37725	1.37752	1538	0	12
2010.10.04	1.37750	1.37839	1.36443	1.36480	46114	0	9
2010.10.05	1.36482	1.38582	1.36367	1.38534	53182	0	9
2010.10.06	1.38533	1.39469	1.38003	1.39153	50014	0	7
2010.10.07	1.39152	1.40285	1.38568	1.39239	51974	0	8
2010.10.08	1.39240	1.39831	1.38341	1.39280	46810	0	10
2010.10.10	1.40020	1.40070	1.39730	1.39960	2148	0	10
2010.10.11	1.39960	1.39980	1.38559	1.38641	29821	0	9
2010.10.12	1.38639	1.39344	1.37752	1.39200	50927	0	9
